day_id,stress_score
0,0.11080711354309165
1,0.1039671682626539
2,0.09302325581395349
3,0.11354309165526676
4,0.11354309165526676
5,0.09849521203830369
6,0.09028727770177838
7,0.06839945280437756
8,0.09712722298221614
9,0.1012311901504788
10,0.09439124487004104
11,0.09028727770177838
12,0.1012311901504788
13,0.09165526675786594
14,0.12038303693570451
15,0.16279069767441862
16,0.12448700410396717
17,0.21477428180574556
18,0.08481532147742818
19,0.060191518467852256
20,0.07797537619699042
21,0.06976744186046512
22,0.08207934336525308
23,0.06292749658002736
24,0.06292749658002736
25,0.04103967168262654
26,0.07113543091655267
27,0.04514363885088919
28,0.036935704514363885
29,0.028727770177838577
30,0.027359781121751026
31,0.016415868673050615
32,0.015047879616963064
33,0.025991792065663474
34,0.005471956224350205
35,0.019151846785225718
36,0.009575923392612859
37,0.005471956224350205
38,0.012311901504787962
39,0.019151846785225718
40,0.009575923392612859
41,0.0013679890560875513
42,0.0027359781121751026
43,0.012311901504787962
44,0.0
45,0.02051983584131327
46,0.009575923392612859
47,0.016415868673050615
48,0.023255813953488372
49,0.027359781121751026
50,0.02188782489740082
51,0.049247606019151846
52,0.03419972640218878
53,0.03283173734610123
54,0.04377564979480164
55,0.03967168262653899
56,0.07797537619699042
57,0.036935704514363885
58,0.030095759233926128
59,0.047879616963064295
60,0.0560875512995896
61,0.04240766073871409
62,0.03556771545827633
63,0.06703146374829001
64,0.0533515731874145
65,0.060191518467852256
66,0.04240766073871409
67,0.060191518467852256
68,0.0506155950752394
69,0.06292749658002736
70,0.08481532147742818
71,0.05198358413132695
72,0.07934336525307797
73,0.05471956224350205
74,0.0533515731874145
75,0.07387140902872777
76,0.08891928864569083
77,0.07250341997264022
78,0.08207934336525308
79,0.07523939808481532
80,0.07523939808481532
81,0.11901504787961696
82,0.12722298221614228
83,0.08618331053351573
84,0.12175102599179206
85,0.106703146374829
86,0.1436388508891929
87,0.1326949384404925
88,0.16142270861833105
89,0.15047879616963064
90,0.23255813953488372
91,0.15595075239398085
92,0.1039671682626539
93,0.17236662106703146
94,0.11764705882352941
95,0.1573187414500684
96,0.13406292749658003
97,0.15321477428180574
98,0.1381668946648427
99,0.09986320109439124
100,0.11627906976744186
101,0.14227086183310533
102,0.18057455540355677
103,0.16142270861833105
104,0.1121751025991792
105,0.1354309165526676
106,0.25444596443228457
107,0.16415868673050615
108,0.265389876880985
109,0.19151846785225718
110,0.16689466484268126
111,0.2503419972640219
112,0.27906976744186046
113,0.17783857729138167
114,0.16963064295485636
115,0.23119015047879618
116,0.1491108071135431
117,0.29411764705882354
118,0.17373461012311903
119,0.24350205198358413
120,0.3748290013679891
121,0.3091655266757866
122,0.46101231190150477
123,0.4829001367989056
124,0.4008207934336525
125,0.2079343365253078
126,0.2270861833105335
127,0.2612859097127223
128,0.2872777017783858
129,0.28317373461012313
130,0.2393980848153215
131,0.2051983584131327
132,0.35841313269493846
133,0.18604651162790697
134,0.31326949384404923
135,0.17373461012311903
136,0.35841313269493846
137,0.22845417236662108
138,0.2558139534883721
139,0.2694938440492476
140,0.2763337893296854
141,0.280437756497948
142,0.23666210670314639
143,0.3392612859097127
144,0.332421340629275
145,0.2913816689466484
146,0.19835841313269495
147,0.3953488372093023
148,0.3228454172366621
149,0.3912448700410397
150,0.5280437756497948
151,0.5759233926128591
152,0.4774281805745554
153,0.533515731874145
154,0.30506155950752395
155,0.24897400820793433
156,0.3816689466484268
157,0.43502051983584133
158,0.3433652530779754
159,0.36388508891928867
160,0.39398084815321477
161,0.45006839945280436
162,0.7099863201094391
163,0.615595075239398
164,0.8331053351573188
165,0.7209302325581395
166,0.6538987688098495
167,0.6169630642954856
168,0.6292749658002736
169,0.7729138166894665
170,0.655266757865937
171,0.4719562243502052
172,0.4432284541723666
173,0.7428180574555403
174,0.6634746922024624
175,0.8495212038303693
176,0.8891928864569083
177,0.6771545827633378
178,0.5827633378932968
179,0.493844049247606
180,0.6470588235294118
181,0.8207934336525308
182,0.6908344733242134
183,0.6320109439124487
184,0.9302325581395349
185,0.9110807113543091
186,0.7674418604651163
187,0.8481532147742818
188,0.9562243502051984
189,0.9822161422708618
190,0.8741450068399452
191,0.920656634746922
192,0.8768809849521204
193,0.8194254445964432
194,0.9357045143638851
195,0.7756497948016415
196,0.6990424076607387
197,0.7140902872777017
198,0.6580027359781122
199,0.7400820793433652
200,0.8522571819425444
201,0.7455540355677155
202,0.7948016415868673
203,0.8618331053351573
204,0.893296853625171
205,0.7811217510259918
206,0.4528043775649795
207,0.5937072503419972
208,0.5088919288645691
209,0.7332421340629275
210,0.7496580027359782
211,0.9411764705882353
212,0.7688098495212038
213,0.9630642954856361
214,0.8125854993160054
215,0.8166894664842681
216,0.8030095759233926
217,0.7222982216142271
218,0.79890560875513
219,0.8358413132694938
220,0.8043775649794802
221,0.8837209302325582
222,0.8974008207934336
223,0.7113543091655267
224,0.6730506155950753
225,0.8686730506155951
226,0.9015047879616963
227,0.9439124487004104
228,0.86593707250342
229,0.908344733242134
230,0.8604651162790697
231,0.8180574555403557
232,0.6032831737346102
233,0.7852257181942545
234,0.7633378932968536
235,0.66484268125855
236,0.6689466484268126
237,0.7934336525307798
238,0.8084815321477428
239,0.533515731874145
240,0.6511627906976745
241,0.5225718194254446
242,0.4952120383036936
243,0.6183310533515732
244,0.5554035567715458
245,0.6046511627906976
246,0.6073871409028728
247,0.5116279069767442
248,0.7264021887824897
249,0.6087551299589603
250,0.7578659370725034
251,0.49247606019151846
252,0.6771545827633378
253,0.6867305061559508
254,0.35567715458276333
255,0.5253077975376197
256,0.6306429548563611
257,0.38303693570451436
258,0.5581395348837209
259,0.5991792065663475
260,0.4993160054719562
261,0.5868673050615595
262,0.4528043775649795
263,0.6224350205198358
264,0.4911080711354309
265,0.42954856361149113
266,0.5622435020519836
267,0.5266757865937073
268,0.3816689466484268
269,0.4008207934336525
270,0.39808481532147744
271,0.45690834473324216
272,0.5540355677154583
273,0.5882352941176471
274,0.8522571819425444
275,0.8399452804377565
276,0.5909712722298222
277,0.6826265389876881
278,0.7305061559507524
279,0.6812585499316005
280,0.4076607387140903
281,0.46511627906976744
282,0.3748290013679891
283,0.4993160054719562
284,0.4186046511627907
285,0.5471956224350205
286,0.42954856361149113
287,0.47332421340629277
288,0.5827633378932968
289,0.6196990424076607
290,0.4377564979480164
291,0.5225718194254446
292,0.2722298221614227
293,0.4131326949384405
294,0.45964432284541723
295,0.4158686730506156
296,0.5677154582763337
297,0.41997264021887826
298,0.4473324213406293
299,0.37209302325581395
300,0.5430916552667578
301,0.573187414500684
302,0.35567715458276333
303,0.4363885088919289
304,0.5157318741450069
305,0.4897400820793434
306,0.5526675786593708
307,0.5458276333789329
308,0.5198358413132695
309,0.4842681258549932
310,0.4049247606019152
311,0.5417236662106704
312,0.5772913816689467
313,0.5937072503419972
314,0.3844049247606019
315,0.42544459644322846
316,0.3488372093023256
317,0.4856361149110807
318,0.4801641586867305
319,0.600547195622435
320,0.5403556771545828
321,0.320109439124487
322,0.466484268125855
323,0.4746922024623803
324,0.5595075239398085
325,0.5348837209302325
326,0.7701778385772914
327,0.6456908344733242
328,0.7811217510259918
329,0.7537619699042407
330,0.5663474692202463
331,0.7045143638850889
332,0.4801641586867305
333,0.6497948016415869
334,0.37756497948016415
335,0.307797537619699
336,0.47058823529411764
337,0.3283173734610123
338,0.612859097127223
339,0.5636114911080712
340,0.33515731874145005
341,0.4692202462380301
342,0.43365253077975374
343,0.32558139534883723
344,0.5280437756497948
345,0.4103967168262654
346,0.49794801641586867
347,0.34062927496580025
348,0.5909712722298222
349,0.6183310533515732
350,0.5006839945280438
351,0.5129958960328317
352,0.7127222982216143
353,0.679890560875513
354,0.5841313269493844
355,0.2708618331053352
356,0.4158686730506156
357,0.38850889192886456
358,0.3173734610123119
359,0.518467852257182
360,0.33105335157318744
361,0.3009575923392613
362,0.34610123119015046
363,0.45554035567715456
364,0.6662106703146374
365,0.9274965800273598
366,0.8290013679890561
367,0.6935704514363885
368,0.46511627906976744
369,0.2270861833105335
370,0.359781121751026
371,0.41997264021887826
372,0.43091655266757867
373,0.5800273597811217
374,0.45143638850889195
375,0.33652530779753764
376,0.387140902872777
377,0.28454172366621067
378,0.22024623803009577
379,0.2448700410396717
380,0.19562243502051985
381,0.292749658002736
382,0.3283173734610123
383,0.3967168262653899
384,0.2079343365253078
385,0.1997264021887825
386,0.20930232558139536
387,0.3064295485636115
388,0.23803009575923392
389,0.2243502051983584
390,0.19288645690834474
391,0.3119015047879617
392,0.2954856361149111
393,0.19015047879616964
394,0.2421340629274966
395,0.27906976744186046
396,0.24623803009575923
397,0.18194254445964433
398,0.16826265389876882
399,0.21751025991792067
400,0.15595075239398085
401,0.12311901504787962
402,0.19562243502051985
403,0.18057455540355677
404,0.12311901504787962
405,0.2106703146374829
406,0.1039671682626539
407,0.12859097127222982
408,0.12859097127222982
409,0.1094391244870041
410,0.146374829001368
411,0.1326949384404925
412,0.14500683994528044
413,0.2188782489740082
414,0.17510259917920656
415,0.12995896032831739
416,0.13953488372093023
417,0.14227086183310533
418,0.1600547195622435
419,0.18467852257181944
420,0.18741450068399454
421,0.15321477428180574
422,0.21477428180574556
423,0.19015047879616964
424,0.2024623803009576
425,0.20656634746922026
426,0.25444596443228457
427,0.2243502051983584
428,0.1436388508891929
429,0.17783857729138167
430,0.26812585499316005
431,0.25170998632010944
432,0.2585499316005472
433,0.2640218878248974
434,0.19288645690834474
435,0.1997264021887825
436,0.15047879616963064
437,0.23529411764705882
438,0.16826265389876882
439,0.2024623803009576
440,0.213406292749658
441,0.2818057455540356
442,0.3625170998632011
443,0.29958960328317374
444,0.2872777017783858
445,0.22298221614227087
446,0.22982216142270862
447,0.2393980848153215
448,0.26265389876880985
449,0.2216142270861833
450,0.3844049247606019
451,0.24350205198358413
452,0.3679890560875513
453,0.34610123119015046
454,0.3009575923392613
455,0.2968536251709986
456,0.25991792065663477
457,0.560875512995896
458,0.6087551299589603
459,0.5075239398084815
460,0.6415868673050615
461,0.35157318741450067
462,0.37756497948016415
463,0.332421340629275
464,0.4842681258549932
465,0.3173734610123119
466,0.3091655266757866
467,0.2777017783857729
468,0.34610123119015046
469,0.426812585499316
470,0.320109439124487
471,0.3023255813953488
472,0.34199726402188785
473,0.45690834473324216
474,0.320109439124487
475,0.3912448700410397
476,0.25170998632010944
477,0.33515731874145005
478,0.47058823529411764
479,0.2667578659370725
480,0.34746922024623805
481,0.37209302325581395
482,0.3146374829001368
483,0.31326949384404923
484,0.4049247606019152
485,0.6388508891928865
486,0.7496580027359782
487,0.801641586867305
488,0.7181942544459644
489,0.573187414500684
490,0.5280437756497948
491,0.2749658002735978
492,0.35294117647058826
493,0.4172366621067031
494,0.35020519835841313
495,0.5595075239398085
496,0.2954856361149111
497,0.29001367989056087
498,0.40355677154582764
499,0.625170998632011
500,0.6361149110807114
501,0.4240766073871409
502,0.6114911080711354
503,0.5499316005471956
504,0.46101231190150477
505,0.5499316005471956
506,0.5690834473324213
507,0.4117647058823529
508,0.3707250341997264
509,0.3652530779753762
510,0.44459644322845415
511,0.4418604651162791
512,0.5991792065663475
513,0.2694938440492476
514,0.6333789329685362
515,0.7031463748290013
516,0.43912448700410395
517,0.36114911080711354
518,0.6703146374829001
519,0.38303693570451436
520,0.5047879616963065
521,0.5677154582763337
522,0.493844049247606
523,0.32558139534883723
524,0.7606019151846786
525,0.5376196990424077
526,0.655266757865937
527,0.6580027359781122
528,0.7181942544459644
529,0.6484268125854993
530,0.7387140902872777
531,0.6744186046511628
532,0.42544459644322846
533,0.5170998632010944
534,0.47606019151846785
535,0.4076607387140903
536,0.4322845417236662
537,0.3967168262653899
538,0.46238030095759236
539,0.6238030095759234
540,0.5444596443228454
541,0.6046511627906976
542,0.627906976744186
543,0.6114911080711354
544,0.4117647058823529
545,0.3679890560875513
546,0.44596443228454175
547,0.4883720930232558
548,0.5718194254445964
549,0.6976744186046512
550,0.5841313269493844
551,0.5991792065663475
552,0.9138166894664843
553,0.7127222982216143
554,0.6826265389876881
555,0.5417236662106704
556,0.8809849521203831
557,0.9384404924760602
558,0.9534883720930233
559,0.7838577291381669
560,0.7373461012311902
561,0.9069767441860465
562,0.8590971272229823
563,0.8098495212038304
564,0.8809849521203831
565,0.771545827633379
566,0.7277701778385773
567,0.7236662106703147
568,0.7455540355677155
569,0.6963064295485636
570,0.44049247606019154
571,0.5088919288645691
572,0.7647058823529411
573,0.8440492476060192
574,0.905608755129959
575,0.7523939808481532
576,0.7277701778385773
577,0.6484268125854993
578,0.5745554035567716
579,0.6894664842681258
580,0.7031463748290013
581,0.774281805745554
582,0.518467852257182
583,0.6744186046511628
584,0.7017783857729138
585,0.6839945280437757
586,0.5321477428180574
587,0.6990424076607387
588,0.6593707250341997
589,0.5950752393980848
590,0.5047879616963065
591,0.7291381668946648
592,0.5034199726402189
593,0.5567715458276333
594,0.5882352941176471
595,0.6238030095759234
596,0.7729138166894665
597,0.6374829001367989
598,0.7332421340629275
599,0.5376196990424077
600,0.7606019151846786
601,0.6853625170998632
602,0.7783857729138167
603,0.7058823529411765
604,0.8577291381668947
605,0.7770177838577291
606,0.8071135430916553
607,0.7551299589603283
608,0.9466484268125855
609,0.8385772913816689
610,0.7975376196990424
611,0.7346101231190151
612,0.6634746922024624
613,0.6703146374829001
614,0.786593707250342
615,0.6908344733242134
616,0.7551299589603283
617,0.8030095759233926
618,0.8850889192886456
619,0.8577291381668947
620,0.8125854993160054
621,0.8919288645690835
622,0.9179206566347469
623,0.9398084815321477
624,0.7961696306429549
625,0.8768809849521204
626,0.9493844049247606
627,0.9863201094391245
628,0.957592339261286
629,0.9616963064295485
630,0.9986320109439124
631,0.9671682626538988
632,0.9767441860465116
633,0.9220246238030095
634,0.9042407660738714
635,0.987688098495212
636,0.9726402188782489
637,0.9917920656634747
638,0.9712722298221614
639,0.9808481532147743
640,0.9972640218878249
641,0.9781121751025992
642,0.9165526675786594
643,0.9781121751025992
644,0.9904240766073872
645,0.7359781121751026
646,0.7893296853625171
647,0.8276333789329685
648,0.6443228454172366
649,0.8467852257181943
650,0.707250341997264
651,0.8837209302325582
652,0.8221614227086184
653,0.8563611491108071
654,0.9740082079343365
655,0.9945280437756497
656,0.8632010943912448
657,0.9138166894664843
658,0.9233926128590971
659,0.9411764705882353
660,0.7920656634746922
661,0.9507523939808481
662,0.8290013679890561
663,0.8727770177838577
664,0.9015047879616963
665,0.8248974008207934
666,0.9097127222982216
667,0.896032831737346
668,0.9274965800273598
669,0.7975376196990424
670,0.9151846785225718
671,0.7893296853625171
672,0.9343365253077975
673,0.7633378932968536
674,0.6922024623803009
675,0.8426812585499316
676,0.8331053351573188
677,0.9726402188782489
678,0.9589603283173734
679,0.9316005471956225
680,0.8796169630642955
681,0.8864569083447332
682,0.7852257181942545
683,0.8358413132694938
684,0.813953488372093
685,0.93296853625171
686,0.8098495212038304
687,0.8166894664842681
688,0.8317373461012312
689,0.8673050615595075
690,0.8645690834473324
691,0.9958960328317373
692,0.9548563611491108
693,0.9493844049247606
694,0.9001367989056087
695,0.9616963064295485
696,0.8426812585499316
697,0.8549931600547196
698,0.759233926128591
699,0.8399452804377565
700,0.9822161422708618
701,0.9685362517099864
702,0.9466484268125855
703,0.9261285909712722
704,0.987688098495212
705,0.9972640218878249
706,0.9644322845417237
707,0.9671682626538988
708,0.8755129958960328
709,0.8467852257181943
710,0.9220246238030095
711,0.9357045143638851
712,0.8905608755129959
713,0.8248974008207934
714,0.6320109439124487
715,0.6415868673050615
716,0.8946648426812586
717,0.5129958960328317
718,0.7168262653898769
719,0.6347469220246238
720,0.66484268125855
721,0.7414500683994528
722,0.7209302325581395
723,0.8714090287277702
724,0.908344733242134
725,0.9904240766073872
726,0.9439124487004104
727,0.896032831737346
728,0.7482900136798906
729,0.9589603283173734
730,0.9849521203830369
